,date,breakout_direction1,breakout_time1,breakout_direction2,breakout_time2,breakout_direction3,breakout_time3,breakout_direction4,breakout_time4,breakout_direction5,breakout_time5,breakout_direction6,breakout_time6,breakout_direction7,breakout_time7,breakout_direction8,breakout_time8,breakout_direction9,breakout_time9,breakout_direction10,breakout_time10
1134,2013-07-09,below,2013-07-08 20:45:00,above,2013-07-08 21:40:00,,,,,,,,,,,,,,,,
1135,2013-07-10,below,2013-07-09 20:35:00,above,2013-07-09 21:45:00,below,2013-07-09 22:00:00,above,2013-07-10 03:00:00,below,2013-07-10 03:45:00,above,2013-07-10 09:30:00,,,,,,,,
1136,2013-07-11,above,2013-07-10 20:40:00,,,,,,,,,,,,,,,,,,
1137,2013-07-15,above,2013-07-14 21:30:00,below,2013-07-15 09:40:00,above,2013-07-15 09:50:00,,,,,,,,,,,,,,
1138,2013-07-16,above,2013-07-16 00:55:00,below,2013-07-16 11:00:00,above,2013-07-16 14:10:00,below,2013-07-16 14:20:00,,,,,,,,,,,,
1139,2013-07-17,below,2013-07-16 21:30:00,above,2013-07-16 22:20:00,below,2013-07-17 04:40:00,above,2013-07-17 07:00:00,,,,,,,,,,,,
1140,2013-07-18,below,2013-07-17 20:55:00,above,2013-07-18 03:10:00,below,2013-07-18 12:40:00,above,2013-07-18 13:55:00,,,,,,,,,,,,
1141,2013-07-22,above,2013-07-21 20:40:00,below,2013-07-22 03:05:00,above,2013-07-22 04:35:00,below,2013-07-22 06:10:00,above,2013-07-22 09:25:00,below,2013-07-22 09:40:00,above,2013-07-22 11:05:00,below,2013-07-22 13:25:00,above,2013-07-22 14:40:00,,
1142,2013-07-23,above,2013-07-22 20:35:00,below,2013-07-23 04:35:00,above,2013-07-23 04:45:00,below,2013-07-23 08:25:00,above,2013-07-23 09:15:00,below,2013-07-23 09:50:00,,,,,,,,
1143,2013-07-24,below,2013-07-23 20:40:00,above,2013-07-24 02:00:00,below,2013-07-24 10:00:00,above,2013-07-24 10:40:00,below,2013-07-24 12:25:00,,,,,,,,,,
1144,2013-07-25,below,2013-07-24 21:05:00,above,2013-07-25 08:45:00,below,2013-07-25 09:30:00,above,2013-07-25 12:40:00,below,2013-07-25 14:20:00,above,2013-07-25 14:50:00,below,2013-07-25 14:55:00,above,2013-07-25 15:05:00,,,,
1145,2013-07-29,below,2013-07-28 21:40:00,above,2013-07-29 09:40:00,below,2013-07-29 10:30:00,,,,,,,,,,,,,,
1146,2013-07-30,above,2013-07-29 21:05:00,,,,,,,,,,,,,,,,,,
1147,2013-07-31,above,2013-07-30 21:30:00,below,2013-07-31 02:15:00,above,2013-07-31 04:10:00,,,,,,,,,,,,,,
1148,2013-08-01,above,2013-07-31 20:55:00,,,,,,,,,,,,,,,,,,
1149,2013-08-05,below,2013-08-04 20:35:00,above,2013-08-05 03:00:00,below,2013-08-05 09:20:00,above,2013-08-05 10:30:00,below,2013-08-05 11:35:00,above,2013-08-05 15:25:00,,,,,,,,
1150,2013-08-06,below,2013-08-05 20:55:00,above,2013-08-06 02:30:00,below,2013-08-06 09:45:00,,,,,,,,,,,,,,
1151,2013-08-07,below,2013-08-06 21:00:00,above,2013-08-07 09:45:00,below,2013-08-07 09:50:00,,,,,,,,,,,,,,
1152,2013-08-08,above,2013-08-07 21:10:00,below,2013-08-08 10:05:00,above,2013-08-08 11:25:00,,,,,,,,,,,,,,
1153,2013-08-12,above,2013-08-11 21:55:00,below,2013-08-12 03:15:00,above,2013-08-12 09:35:00,,,,,,,,,,,,,,
1154,2013-08-13,above,2013-08-12 21:05:00,below,2013-08-13 09:55:00,above,2013-08-13 12:25:00,,,,,,,,,,,,,,
1155,2013-08-14,below,2013-08-13 21:15:00,above,2013-08-14 10:00:00,below,2013-08-14 10:10:00,,,,,,,,,,,,,,
1156,2013-08-15,above,2013-08-14 20:55:00,below,2013-08-15 06:35:00,,,,,,,,,,,,,,,,
1157,2013-08-19,above,2013-08-18 21:55:00,below,2013-08-19 01:15:00,above,2013-08-19 02:05:00,,,,,,,,,,,,,,
1158,2013-08-20,above,2013-08-19 20:35:00,below,2013-08-19 23:35:00,above,2013-08-20 07:20:00,,,,,,,,,,,,,,
1159,2013-08-21,below,2013-08-20 21:35:00,above,2013-08-21 09:40:00,below,2013-08-21 10:10:00,above,2013-08-21 10:15:00,below,2013-08-21 11:35:00,above,2013-08-21 14:30:00,below,2013-08-21 15:35:00,,,,,,
1160,2013-08-22,above,2013-08-21 21:20:00,,,,,,,,,,,,,,,,,,
1161,2013-08-26,above,2013-08-25 22:45:00,below,2013-08-26 04:05:00,above,2013-08-26 05:30:00,below,2013-08-26 06:35:00,above,2013-08-26 07:10:00,,,,,,,,,,
1162,2013-08-27,above,2013-08-26 22:15:00,below,2013-08-27 00:45:00,above,2013-08-27 03:05:00,below,2013-08-27 03:40:00,,,,,,,,,,,,
1163,2013-08-28,above,2013-08-27 21:00:00,below,2013-08-28 07:55:00,above,2013-08-28 09:35:00,,,,,,,,,,,,,,
1164,2013-08-29,above,2013-08-28 21:05:00,,,,,,,,,,,,,,,,,,
1165,2013-09-02,below,2013-09-01 22:30:00,above,2013-09-01 23:30:00,,,,,,,,,,,,,,,,
1166,2013-09-03,above,2013-09-02 23:30:00,below,2013-09-03 04:30:00,above,2013-09-03 10:05:00,below,2013-09-03 10:15:00,above,2013-09-03 11:10:00,below,2013-09-03 11:15:00,,,,,,,,
1167,2013-09-04,below,2013-09-03 20:40:00,above,2013-09-03 21:40:00,below,2013-09-04 03:20:00,above,2013-09-04 04:10:00,below,2013-09-04 04:30:00,above,2013-09-04 06:50:00,,,,,,,,
1168,2013-09-05,above,2013-09-05 01:00:00,below,2013-09-05 02:50:00,above,2013-09-05 03:35:00,below,2013-09-05 04:45:00,above,2013-09-05 08:30:00,below,2013-09-05 09:05:00,above,2013-09-05 09:35:00,below,2013-09-05 10:00:00,above,2013-09-05 10:10:00,below,2013-09-05 10:30:00
1169,2013-09-09,below,2013-09-08 22:05:00,above,2013-09-08 23:05:00,,,,,,,,,,,,,,,,
1170,2013-09-10,below,2013-09-09 20:35:00,above,2013-09-10 01:20:00,,,,,,,,,,,,,,,,
1171,2013-09-11,below,2013-09-10 21:05:00,above,2013-09-10 21:10:00,below,2013-09-11 00:35:00,,,,,,,,,,,,,,
1172,2013-09-12,below,2013-09-11 20:50:00,above,2013-09-11 21:20:00,below,2013-09-11 21:40:00,above,2013-09-12 07:55:00,below,2013-09-12 09:25:00,above,2013-09-12 10:00:00,below,2013-09-12 11:30:00,above,2013-09-12 13:15:00,below,2013-09-12 14:35:00,,
1173,2013-09-16,below,2013-09-15 21:40:00,,,,,,,,,,,,,,,,,,
1174,2013-09-17,above,2013-09-16 22:40:00,,,,,,,,,,,,,,,,,,
1175,2013-09-18,above,2013-09-17 21:25:00,below,2013-09-18 11:50:00,above,2013-09-18 13:20:00,below,2013-09-18 13:40:00,above,2013-09-18 14:00:00,,,,,,,,,,
1176,2013-09-19,above,2013-09-19 03:50:00,below,2013-09-19 10:15:00,above,2013-09-19 10:20:00,below,2013-09-19 13:55:00,above,2013-09-19 14:55:00,,,,,,,,,,
1177,2013-09-23,above,2013-09-22 21:45:00,below,2013-09-23 07:55:00,above,2013-09-23 08:30:00,below,2013-09-23 10:05:00,above,2013-09-23 14:00:00,below,2013-09-23 14:20:00,,,,,,,,
1178,2013-09-24,below,2013-09-23 21:45:00,above,2013-09-24 02:00:00,below,2013-09-24 10:10:00,above,2013-09-24 10:25:00,,,,,,,,,,,,
1179,2013-09-25,above,2013-09-24 20:50:00,below,2013-09-25 03:00:00,above,2013-09-25 05:10:00,below,2013-09-25 06:10:00,above,2013-09-25 08:40:00,below,2013-09-25 09:30:00,above,2013-09-25 11:25:00,below,2013-09-25 12:20:00,above,2013-09-25 12:45:00,below,2013-09-25 12:50:00
1180,2013-09-26,above,2013-09-25 21:25:00,,,,,,,,,,,,,,,,,,
1181,2013-09-30,above,2013-09-29 23:30:00,below,2013-09-30 06:30:00,above,2013-09-30 10:25:00,,,,,,,,,,,,,,
1182,2013-10-01,above,2013-09-30 21:05:00,below,2013-09-30 23:45:00,above,2013-10-01 00:15:00,below,2013-10-01 08:15:00,above,2013-10-01 08:30:00,below,2013-10-01 09:05:00,above,2013-10-01 09:30:00,,,,,,
1183,2013-10-02,below,2013-10-01 21:05:00,above,2013-10-02 13:45:00,below,2013-10-02 14:00:00,,,,,,,,,,,,,,
1184,2013-10-03,above,2013-10-02 21:15:00,below,2013-10-03 10:20:00,,,,,,,,,,,,,,,,
1185,2013-10-07,below,2013-10-06 21:45:00,above,2013-10-07 10:05:00,below,2013-10-07 11:05:00,above,2013-10-07 13:55:00,below,2013-10-07 14:05:00,,,,,,,,,,
1186,2013-10-08,below,2013-10-07 20:45:00,above,2013-10-08 00:35:00,below,2013-10-08 05:30:00,above,2013-10-08 06:40:00,below,2013-10-08 09:35:00,above,2013-10-08 09:40:00,below,2013-10-08 09:45:00,,,,,,
1187,2013-10-09,above,2013-10-09 05:10:00,below,2013-10-09 08:00:00,,,,,,,,,,,,,,,,
1188,2013-10-10,above,2013-10-09 21:50:00,,,,,,,,,,,,,,,,,,
1189,2013-10-14,above,2013-10-13 21:35:00,,,,,,,,,,,,,,,,,,
1190,2013-10-15,below,2013-10-15 01:30:00,above,2013-10-15 11:20:00,below,2013-10-15 12:00:00,,,,,,,,,,,,,,
1191,2013-10-16,below,2013-10-16 06:15:00,above,2013-10-16 09:50:00,,,,,,,,,,,,,,,,
1192,2013-10-17,below,2013-10-16 22:05:00,above,2013-10-17 10:15:00,,,,,,,,,,,,,,,,
1193,2013-10-21,below,2013-10-20 20:45:00,above,2013-10-21 01:55:00,below,2013-10-21 03:05:00,above,2013-10-21 04:25:00,below,2013-10-21 14:20:00,above,2013-10-21 15:05:00,,,,,,,,
1194,2013-10-22,below,2013-10-21 21:05:00,above,2013-10-22 03:30:00,below,2013-10-22 10:45:00,above,2013-10-22 11:45:00,below,2013-10-22 12:35:00,above,2013-10-22 13:05:00,,,,,,,,
1195,2013-10-23,below,2013-10-22 20:55:00,above,2013-10-22 22:30:00,below,2013-10-22 23:05:00,,,,,,,,,,,,,,
1196,2013-10-24,above,2013-10-23 21:10:00,below,2013-10-24 09:25:00,above,2013-10-24 10:15:00,,,,,,,,,,,,,,
1197,2013-10-28,above,2013-10-27 21:05:00,below,2013-10-28 09:30:00,,,,,,,,,,,,,,,,
1198,2013-10-29,above,2013-10-28 21:20:00,,,,,,,,,,,,,,,,,,
1199,2013-10-30,above,2013-10-29 21:45:00,below,2013-10-30 11:35:00,above,2013-10-30 12:55:00,below,2013-10-30 13:20:00,,,,,,,,,,,,
1200,2013-10-31,below,2013-10-30 21:05:00,above,2013-10-30 23:35:00,below,2013-10-31 01:40:00,above,2013-10-31 02:50:00,below,2013-10-31 09:30:00,above,2013-10-31 09:35:00,below,2013-10-31 09:50:00,above,2013-10-31 10:50:00,,,,
1201,2013-11-04,above,2013-11-03 20:55:00,below,2013-11-04 13:15:00,above,2013-11-04 14:30:00,,,,,,,,,,,,,,
1202,2013-11-05,below,2013-11-04 21:10:00,above,2013-11-05 11:00:00,below,2013-11-05 11:25:00,above,2013-11-05 12:00:00,,,,,,,,,,,,
1203,2013-11-06,above,2013-11-05 22:30:00,below,2013-11-06 10:40:00,,,,,,,,,,,,,,,,
1204,2013-11-07,above,2013-11-07 01:40:00,below,2013-11-07 10:00:00,,,,,,,,,,,,,,,,
1205,2013-11-11,below,2013-11-10 22:35:00,above,2013-11-11 02:05:00,below,2013-11-11 09:30:00,above,2013-11-11 09:45:00,below,2013-11-11 10:35:00,above,2013-11-11 11:45:00,,,,,,,,
1206,2013-11-12,below,2013-11-11 21:45:00,above,2013-11-12 00:15:00,below,2013-11-12 02:40:00,above,2013-11-12 09:45:00,below,2013-11-12 10:00:00,above,2013-11-12 10:15:00,below,2013-11-12 11:35:00,above,2013-11-12 14:55:00,,,,
1207,2013-11-13,below,2013-11-12 22:20:00,above,2013-11-13 10:40:00,,,,,,,,,,,,,,,,
1208,2013-11-14,below,2013-11-13 20:35:00,above,2013-11-13 22:05:00,below,2013-11-14 05:00:00,above,2013-11-14 10:30:00,,,,,,,,,,,,
1209,2013-11-18,above,2013-11-17 22:40:00,below,2013-11-17 23:15:00,above,2013-11-18 01:50:00,below,2013-11-18 02:25:00,above,2013-11-18 03:15:00,below,2013-11-18 03:45:00,above,2013-11-18 04:30:00,below,2013-11-18 09:55:00,above,2013-11-18 10:55:00,below,2013-11-18 11:30:00
1210,2013-11-19,below,2013-11-18 20:35:00,above,2013-11-19 00:45:00,below,2013-11-19 03:25:00,above,2013-11-19 09:50:00,below,2013-11-19 13:05:00,,,,,,,,,,
1211,2013-11-20,below,2013-11-19 21:40:00,above,2013-11-20 03:30:00,below,2013-11-20 05:45:00,above,2013-11-20 08:15:00,below,2013-11-20 14:10:00,,,,,,,,,,
1212,2013-11-21,below,2013-11-20 20:45:00,above,2013-11-21 04:25:00,,,,,,,,,,,,,,,,
1213,2013-11-25,below,2013-11-24 21:10:00,above,2013-11-25 09:30:00,below,2013-11-25 09:50:00,above,2013-11-25 14:00:00,below,2013-11-25 15:05:00,,,,,,,,,,
1214,2013-11-26,above,2013-11-26 00:30:00,below,2013-11-26 04:55:00,above,2013-11-26 10:25:00,,,,,,,,,,,,,,
1215,2013-11-27,above,2013-11-27 02:00:00,,,,,,,,,,,,,,,,,,
1216,2013-11-28,above,2013-11-27 20:40:00,,,,,,,,,,,,,,,,,,
1217,2013-12-02,above,2013-12-01 20:45:00,below,2013-12-02 03:30:00,above,2013-12-02 07:50:00,below,2013-12-02 09:45:00,,,,,,,,,,,,
1218,2013-12-03,below,2013-12-02 23:40:00,above,2013-12-03 10:05:00,below,2013-12-03 10:25:00,,,,,,,,,,,,,,
1219,2013-12-04,below,2013-12-03 20:35:00,above,2013-12-03 22:45:00,below,2013-12-04 07:50:00,above,2013-12-04 10:00:00,below,2013-12-04 12:10:00,above,2013-12-04 12:30:00,below,2013-12-04 13:10:00,above,2013-12-04 15:15:00,,,,
1220,2013-12-05,above,2013-12-04 21:25:00,below,2013-12-05 03:00:00,above,2013-12-05 03:25:00,below,2013-12-05 10:20:00,above,2013-12-05 10:35:00,below,2013-12-05 10:50:00,above,2013-12-05 12:10:00,below,2013-12-05 13:15:00,above,2013-12-05 15:30:00,below,2013-12-05 15:45:00
1221,2013-12-09,below,2013-12-08 22:25:00,above,2013-12-09 00:30:00,below,2013-12-09 02:10:00,above,2013-12-09 07:30:00,,,,,,,,,,,,
1222,2013-12-10,above,2013-12-09 20:45:00,below,2013-12-10 02:55:00,above,2013-12-10 03:25:00,below,2013-12-10 07:15:00,,,,,,,,,,,,
1223,2013-12-11,below,2013-12-10 22:30:00,,,,,,,,,,,,,,,,,,
1224,2013-12-12,below,2013-12-11 21:15:00,above,2013-12-12 08:40:00,below,2013-12-12 09:15:00,above,2013-12-12 09:35:00,below,2013-12-12 09:45:00,above,2013-12-12 10:45:00,below,2013-12-12 11:25:00,,,,,,
1225,2013-12-16,below,2013-12-15 21:25:00,above,2013-12-16 04:25:00,,,,,,,,,,,,,,,,
1226,2013-12-17,above,2013-12-16 21:55:00,below,2013-12-17 03:20:00,above,2013-12-17 03:45:00,below,2013-12-17 04:05:00,above,2013-12-17 05:40:00,below,2013-12-17 09:35:00,above,2013-12-17 10:10:00,below,2013-12-17 10:30:00,above,2013-12-17 10:35:00,below,2013-12-17 10:45:00
1227,2013-12-18,below,2013-12-17 20:40:00,above,2013-12-17 22:50:00,below,2013-12-18 09:40:00,above,2013-12-18 14:05:00,below,2013-12-18 14:10:00,above,2013-12-18 14:20:00,,,,,,,,
1228,2013-12-19,below,2013-12-18 20:50:00,,,,,,,,,,,,,,,,,,
1229,2013-12-23,above,2013-12-22 23:05:00,,,,,,,,,,,,,,,,,,
1230,2013-12-26,above,2013-12-26 06:00:00,,,,,,,,,,,,,,,,,,
1231,2013-12-30,above,2013-12-29 20:45:00,below,2013-12-30 07:20:00,above,2013-12-30 14:40:00,below,2013-12-30 15:05:00,,,,,,,,,,,,
1232,2014-01-02,above,2014-01-02 06:00:00,below,2014-01-02 09:35:00,,,,,,,,,,,,,,,,
1233,2014-01-06,below,2014-01-05 20:40:00,,,,,,,,,,,,,,,,,,
1234,2014-01-07,above,2014-01-06 21:15:00,,,,,,,,,,,,,,,,,,
1235,2014-01-08,above,2014-01-07 20:40:00,below,2014-01-08 05:35:00,above,2014-01-08 07:15:00,,,,,,,,,,,,,,
1236,2014-01-09,above,2014-01-08 20:40:00,below,2014-01-09 03:25:00,above,2014-01-09 04:05:00,below,2014-01-09 10:15:00,,,,,,,,,,,,
1237,2014-01-13,below,2014-01-12 20:55:00,above,2014-01-13 10:05:00,below,2014-01-13 12:25:00,,,,,,,,,,,,,,
1238,2014-01-14,above,2014-01-13 20:55:00,below,2014-01-13 23:50:00,above,2014-01-14 03:50:00,,,,,,,,,,,,,,
1239,2014-01-15,below,2014-01-14 20:35:00,above,2014-01-15 03:10:00,,,,,,,,,,,,,,,,
1240,2014-01-16,below,2014-01-15 20:45:00,above,2014-01-15 22:45:00,below,2014-01-16 00:20:00,above,2014-01-16 10:00:00,below,2014-01-16 10:45:00,above,2014-01-16 11:55:00,below,2014-01-16 12:05:00,above,2014-01-16 12:50:00,below,2014-01-16 15:45:00,above,2014-01-16 15:50:00
1241,2014-01-20,above,2014-01-19 20:35:00,,,,,,,,,,,,,,,,,,
1242,2014-01-21,above,2014-01-20 20:35:00,below,2014-01-21 11:05:00,above,2014-01-21 13:00:00,,,,,,,,,,,,,,
1243,2014-01-22,below,2014-01-21 22:55:00,above,2014-01-21 23:35:00,below,2014-01-22 06:00:00,above,2014-01-22 07:05:00,,,,,,,,,,,,
1244,2014-01-23,below,2014-01-22 20:45:00,,,,,,,,,,,,,,,,,,
1245,2014-01-27,above,2014-01-26 21:25:00,below,2014-01-27 10:10:00,,,,,,,,,,,,,,,,
1246,2014-01-28,above,2014-01-27 20:50:00,,,,,,,,,,,,,,,,,,
1247,2014-01-29,above,2014-01-28 20:45:00,below,2014-01-29 04:10:00,,,,,,,,,,,,,,,,
1248,2014-01-30,below,2014-01-29 20:35:00,above,2014-01-30 02:15:00,below,2014-01-30 03:40:00,above,2014-01-30 06:20:00,,,,,,,,,,,,
1249,2014-02-03,below,2014-02-02 20:35:00,above,2014-02-03 03:05:00,below,2014-02-03 03:20:00,,,,,,,,,,,,,,
1250,2014-02-04,above,2014-02-03 21:00:00,below,2014-02-04 01:00:00,above,2014-02-04 04:30:00,below,2014-02-04 05:30:00,above,2014-02-04 08:05:00,,,,,,,,,,
1251,2014-02-05,below,2014-02-04 21:10:00,above,2014-02-05 04:25:00,below,2014-02-05 05:00:00,above,2014-02-05 08:55:00,below,2014-02-05 09:45:00,above,2014-02-05 12:00:00,,,,,,,,
1252,2014-02-06,below,2014-02-05 20:35:00,above,2014-02-06 04:05:00,,,,,,,,,,,,,,,,
1253,2014-02-10,above,2014-02-09 23:55:00,below,2014-02-10 02:30:00,above,2014-02-10 09:30:00,,,,,,,,,,,,,,
1254,2014-02-11,above,2014-02-10 22:45:00,,,,,,,,,,,,,,,,,,
1255,2014-02-12,above,2014-02-11 20:35:00,,,,,,,,,,,,,,,,,,
1256,2014-02-13,below,2014-02-12 20:35:00,above,2014-02-13 10:00:00,,,,,,,,,,,,,,,,
1257,2014-02-17,above,2014-02-16 20:55:00,,,,,,,,,,,,,,,,,,
1258,2014-02-18,below,2014-02-17 20:45:00,above,2014-02-17 23:00:00,below,2014-02-18 04:15:00,above,2014-02-18 09:30:00,below,2014-02-18 10:00:00,above,2014-02-18 10:15:00,,,,,,,,
1259,2014-02-19,above,2014-02-18 20:40:00,below,2014-02-19 06:25:00,above,2014-02-19 09:35:00,below,2014-02-19 09:45:00,above,2014-02-19 10:15:00,below,2014-02-19 11:55:00,,,,,,,,
1260,2014-02-20,below,2014-02-19 20:45:00,above,2014-02-20 09:30:00,below,2014-02-20 09:35:00,above,2014-02-20 10:30:00,below,2014-02-20 11:20:00,above,2014-02-20 12:15:00,,,,,,,,
1261,2014-02-24,below,2014-02-23 20:35:00,above,2014-02-24 04:15:00,below,2014-02-24 05:00:00,above,2014-02-24 07:05:00,,,,,,,,,,,,
1262,2014-02-25,below,2014-02-24 20:50:00,above,2014-02-25 11:10:00,below,2014-02-25 11:55:00,,,,,,,,,,,,,,
1263,2014-02-26,above,2014-02-25 20:35:00,below,2014-02-26 09:40:00,above,2014-02-26 10:20:00,below,2014-02-26 13:00:00,above,2014-02-26 13:10:00,below,2014-02-26 13:55:00,,,,,,,,
1264,2014-02-27,above,2014-02-26 20:50:00,below,2014-02-27 04:35:00,above,2014-02-27 10:30:00,,,,,,,,,,,,,,
1265,2014-03-03,above,2014-03-02 20:35:00,below,2014-03-03 11:45:00,above,2014-03-03 14:05:00,,,,,,,,,,,,,,
1266,2014-03-04,above,2014-03-03 23:40:00,,,,,,,,,,,,,,,,,,
1267,2014-03-05,above,2014-03-04 23:20:00,below,2014-03-05 01:30:00,above,2014-03-05 03:10:00,,,,,,,,,,,,,,
1268,2014-03-06,above,2014-03-05 22:15:00,below,2014-03-06 10:10:00,above,2014-03-06 10:25:00,below,2014-03-06 13:25:00,,,,,,,,,,,,
1269,2014-03-10,below,2014-03-09 21:20:00,above,2014-03-10 05:05:00,below,2014-03-10 10:10:00,above,2014-03-10 15:45:00,,,,,,,,,,,,
1270,2014-03-11,above,2014-03-10 21:35:00,below,2014-03-11 00:45:00,above,2014-03-11 04:15:00,below,2014-03-11 04:25:00,above,2014-03-11 08:10:00,below,2014-03-11 09:50:00,above,2014-03-11 09:55:00,below,2014-03-11 12:15:00,above,2014-03-11 12:45:00,below,2014-03-11 13:00:00
1271,2014-03-12,below,2014-03-11 21:10:00,above,2014-03-12 03:45:00,below,2014-03-12 05:20:00,above,2014-03-12 10:30:00,below,2014-03-12 10:45:00,above,2014-03-12 10:50:00,,,,,,,,
1272,2014-03-13,above,2014-03-12 20:35:00,below,2014-03-13 10:30:00,,,,,,,,,,,,,,,,
1273,2014-03-17,above,2014-03-16 20:50:00,,,,,,,,,,,,,,,,,,
1274,2014-03-18,below,2014-03-17 20:35:00,above,2014-03-17 22:50:00,below,2014-03-18 03:10:00,above,2014-03-18 07:35:00,,,,,,,,,,,,
1275,2014-03-19,below,2014-03-18 21:00:00,above,2014-03-19 00:50:00,below,2014-03-19 01:50:00,above,2014-03-19 02:40:00,below,2014-03-19 09:35:00,above,2014-03-19 09:55:00,below,2014-03-19 10:30:00,above,2014-03-19 12:00:00,below,2014-03-19 12:40:00,above,2014-03-19 12:55:00
1276,2014-03-20,below,2014-03-19 20:35:00,above,2014-03-20 10:05:00,,,,,,,,,,,,,,,,
1277,2014-03-24,below,2014-03-23 21:25:00,above,2014-03-23 22:00:00,below,2014-03-24 00:35:00,above,2014-03-24 02:15:00,below,2014-03-24 09:35:00,,,,,,,,,,
1278,2014-03-25,below,2014-03-24 20:35:00,above,2014-03-24 23:30:00,below,2014-03-25 02:00:00,above,2014-03-25 04:05:00,below,2014-03-25 04:50:00,above,2014-03-25 05:05:00,below,2014-03-25 10:50:00,above,2014-03-25 11:15:00,below,2014-03-25 11:30:00,above,2014-03-25 13:20:00
1279,2014-03-26,below,2014-03-25 22:35:00,above,2014-03-26 05:15:00,below,2014-03-26 10:20:00,above,2014-03-26 10:35:00,below,2014-03-26 10:50:00,,,,,,,,,,
1280,2014-03-27,below,2014-03-26 22:50:00,above,2014-03-26 23:55:00,below,2014-03-27 08:35:00,above,2014-03-27 10:05:00,below,2014-03-27 10:10:00,above,2014-03-27 10:20:00,below,2014-03-27 10:35:00,,,,,,
1281,2014-03-31,above,2014-03-30 20:40:00,below,2014-03-30 21:45:00,above,2014-03-31 07:50:00,,,,,,,,,,,,,,
1282,2014-04-01,below,2014-03-31 20:35:00,above,2014-03-31 21:00:00,,,,,,,,,,,,,,,,
1283,2014-04-02,above,2014-04-01 20:55:00,below,2014-04-02 10:10:00,above,2014-04-02 10:25:00,below,2014-04-02 13:20:00,above,2014-04-02 15:10:00,,,,,,,,,,
1284,2014-04-03,above,2014-04-02 21:20:00,below,2014-04-03 10:25:00,,,,,,,,,,,,,,,,
1285,2014-04-07,below,2014-04-07 01:45:00,above,2014-04-07 10:10:00,below,2014-04-07 10:25:00,,,,,,,,,,,,,,
1286,2014-04-08,above,2014-04-07 21:55:00,below,2014-04-08 06:15:00,above,2014-04-08 08:30:00,below,2014-04-08 10:20:00,above,2014-04-08 10:35:00,,,,,,,,,,
1287,2014-04-09,below,2014-04-08 20:55:00,above,2014-04-09 04:05:00,,,,,,,,,,,,,,,,
1288,2014-04-10,below,2014-04-09 22:00:00,above,2014-04-10 03:00:00,below,2014-04-10 04:55:00,,,,,,,,,,,,,,
1289,2014-04-14,below,2014-04-14 05:20:00,above,2014-04-14 07:10:00,,,,,,,,,,,,,,,,
1290,2014-04-15,above,2014-04-14 21:10:00,below,2014-04-14 22:05:00,above,2014-04-14 23:00:00,below,2014-04-15 03:20:00,above,2014-04-15 03:40:00,below,2014-04-15 04:05:00,above,2014-04-15 06:10:00,below,2014-04-15 06:15:00,above,2014-04-15 06:30:00,below,2014-04-15 10:10:00
1291,2014-04-16,above,2014-04-15 20:50:00,below,2014-04-16 09:45:00,above,2014-04-16 10:15:00,below,2014-04-16 10:30:00,above,2014-04-16 11:25:00,below,2014-04-16 11:40:00,above,2014-04-16 11:50:00,,,,,,
1292,2014-04-21,below,2014-04-20 21:25:00,above,2014-04-21 08:05:00,below,2014-04-21 08:25:00,above,2014-04-21 09:40:00,below,2014-04-21 09:50:00,above,2014-04-21 10:00:00,below,2014-04-21 10:20:00,above,2014-04-21 11:10:00,,,,
1293,2014-04-22,below,2014-04-21 20:50:00,above,2014-04-21 23:20:00,below,2014-04-22 01:55:00,above,2014-04-22 03:25:00,below,2014-04-22 04:00:00,above,2014-04-22 05:15:00,,,,,,,,
1294,2014-04-23,above,2014-04-22 21:20:00,below,2014-04-22 21:50:00,above,2014-04-23 02:25:00,below,2014-04-23 05:30:00,,,,,,,,,,,,
1295,2014-04-24,below,2014-04-23 21:00:00,above,2014-04-24 03:30:00,below,2014-04-24 09:35:00,,,,,,,,,,,,,,
1296,2014-04-28,below,2014-04-27 20:45:00,above,2014-04-28 03:00:00,below,2014-04-28 09:40:00,above,2014-04-28 09:50:00,below,2014-04-28 11:25:00,above,2014-04-28 15:15:00,,,,,,,,
1297,2014-04-29,below,2014-04-28 21:55:00,above,2014-04-28 22:40:00,below,2014-04-29 10:05:00,above,2014-04-29 10:40:00,below,2014-04-29 11:10:00,above,2014-04-29 11:20:00,,,,,,,,
1298,2014-04-30,below,2014-04-29 23:30:00,above,2014-04-30 08:15:00,below,2014-04-30 08:30:00,above,2014-04-30 10:15:00,,,,,,,,,,,,
1299,2014-05-01,below,2014-04-30 20:35:00,above,2014-05-01 03:30:00,below,2014-05-01 09:30:00,above,2014-05-01 09:35:00,below,2014-05-01 10:15:00,above,2014-05-01 10:20:00,,,,,,,,
1300,2014-05-05,below,2014-05-04 21:15:00,above,2014-05-05 10:20:00,,,,,,,,,,,,,,,,
1301,2014-05-06,above,2014-05-05 21:05:00,below,2014-05-06 07:05:00,,,,,,,,,,,,,,,,
1302,2014-05-07,below,2014-05-06 21:20:00,above,2014-05-07 07:05:00,below,2014-05-07 09:50:00,,,,,,,,,,,,,,
1303,2014-05-08,below,2014-05-07 21:15:00,above,2014-05-07 23:20:00,below,2014-05-08 07:45:00,above,2014-05-08 09:35:00,below,2014-05-08 14:40:00,,,,,,,,,,
1304,2014-05-12,above,2014-05-11 20:55:00,,,,,,,,,,,,,,,,,,
